CustomerID,recency,frequency,monetary,first_purchase,last_purchase,country,n_unique_products,avg_order_value,tenure_days,purchase_rate,clv,R_score,F_score,M_score,RFM_score,segment,churned
17133,16,7,4892.240000000001,2011-03-18 13:47:00,2011-11-24 12:27:00,United Kingdom,13,698.8914285714287,266,0.7894736842105263,6621.08,4,5,5,14,Champions,0
17134,107,2,425.0,2011-03-20 11:56:00,2011-08-25 09:53:00,United Kingdom,21,212.5,265,0.22641509433962262,577.36,2,3,2,7,Potential Loyalists,1
17135,16,7,1139.73,2010-12-03 09:31:00,2011-11-23 16:48:00,United Kingdom,34,162.81857142857143,372,0.564516129032258,1102.96,4,5,4,13,Champions,0
17138,276,1,380.5,2011-03-09 11:54:00,2011-03-09 11:54:00,United Kingdom,24,380.5,276,0.10869565217391305,496.3,1,2,2,5,At Risk,1
17139,16,12,10668.47,2011-02-24 09:32:00,2011-11-24 10:12:00,United Kingdom,309,889.0391666666666,289,1.245674740484429,13289.44,4,5,5,14,Champions,0
17140,247,1,465.32,2011-04-06 13:33:00,2011-04-06 13:33:00,United Kingdom,16,465.32,247,0.12145748987854252,678.2,1,2,2,5,At Risk,1
17142,239,1,579.0,2011-04-14 18:22:00,2011-04-14 18:22:00,United Kingdom,15,579.0,239,0.12552301255230125,872.13,1,2,3,6,At Risk,1
17144,1,2,984.57,2011-09-16 12:50:00,2011-12-08 17:57:00,United Kingdom,42,492.285,85,0.7058823529411764,4169.94,5,3,4,12,Loyal Customers,0
17146,106,3,749.78,2010-12-16 12:20:00,2011-08-26 12:44:00,United Kingdom,33,249.92666666666665,359,0.25069637883008355,751.87,2,4,3,9,Potential Loyalists,1
17147,23,4,1714.59,2011-02-01 09:36:00,2011-11-17 12:32:00,United Kingdom,68,428.6475,312,0.3846153846153846,1978.37,4,4,4,12,Loyal Customers,0
17148,52,1,124.88,2011-10-19 09:59:00,2011-10-19 09:59:00,United Kingdom,9,124.88,52,0.5769230769230769,864.55,3,2,1,6,At Risk,0
17152,195,3,1689.5,2011-03-21 16:20:00,2011-05-29 12:19:00,United Kingdom,9,563.1666666666666,263,0.34220532319391633,2312.62,1,4,4,9,Potential Loyalists,1
17153,24,1,213.78,2011-11-15 13:42:00,2011-11-15 13:42:00,United Kingdom,14,213.78,24,1.0,2565.36,4,2,1,7,Potential Loyalists,0
17154,75,1,329.34,2011-09-25 13:42:00,2011-09-25 13:42:00,United Kingdom,23,329.34,75,0.4,1580.83,2,2,2,6,At Risk,0
17155,18,2,251.70000000000002,2011-06-15 10:22:00,2011-11-22 12:38:00,United Kingdom,19,125.85000000000001,178,0.33707865168539325,509.06,4,3,2,9,Potential Loyalists,0
17157,8,2,319.0,2011-06-16 15:08:00,2011-12-02 09:10:00,United Kingdom,11,159.5,176,0.34090909090909094,652.5,5,3,2,10,Loyal Customers,0
17158,32,3,1266.97,2010-12-14 13:03:00,2011-11-07 15:15:00,United Kingdom,53,422.3233333333333,360,0.25,1266.97,4,4,4,12,Loyal Customers,0
17159,22,3,1538.88,2011-06-21 09:49:00,2011-11-18 10:52:00,United Kingdom,96,512.96,172,0.5232558139534884,3220.91,4,4,4,12,Loyal Customers,0
17160,31,6,3518.03,2011-04-12 12:00:00,2011-11-08 14:05:00,United Kingdom,111,586.3383333333334,242,0.7438016528925621,5233.43,4,5,5,14,Champions,0
17162,29,10,1715.46,2011-02-07 12:27:00,2011-11-11 11:34:00,United Kingdom,81,171.546,306,0.9803921568627452,2018.19,4,5,4,13,Champions,0
17163,22,2,293.1,2011-09-22 15:54:00,2011-11-18 08:57:00,United Kingdom,3,146.55,78,0.7692307692307692,1352.77,4,3,2,9,Potential Loyalists,0
17164,33,7,2467.35,2011-03-11 14:26:00,2011-11-07 09:14:00,United Kingdom,92,352.4785714285714,273,0.7692307692307693,3253.65,4,5,5,14,Champions,0
17165,284,1,158.68,2011-02-28 16:39:00,2011-02-28 16:39:00,United Kingdom,10,158.68,284,0.1056338028169014,201.14,1,2,1,4,Lost,1
17166,39,2,206.34,2011-05-20 08:18:00,2011-11-01 09:46:00,United Kingdom,11,103.17,204,0.29411764705882354,364.13,3,3,1,7,Potential Loyalists,0
17169,58,2,835.78,2011-06-09 13:16:00,2011-10-13 10:25:00,United Kingdom,51,417.89,183,0.3278688524590164,1644.16,3,3,3,9,Potential Loyalists,0
17171,289,1,224.91,2011-02-23 16:37:00,2011-02-23 16:37:00,United Kingdom,16,224.91,289,0.10380622837370243,280.16,1,2,1,4,Lost,1
17172,79,1,317.76,2011-09-22 09:36:00,2011-09-22 09:36:00,United Kingdom,15,317.76,79,0.379746835443038,1448.02,2,2,2,6,At Risk,0
17173,5,8,3766.6,2011-07-31 15:26:00,2011-12-04 14:40:00,United Kingdom,36,470.825,131,1.8320610687022902,10350.96,5,5,5,15,Champions,0
17174,218,1,59.9,2011-05-06 11:47:00,2011-05-06 11:47:00,United Kingdom,4,59.9,218,0.13761467889908258,98.92,1,2,1,4,Lost,1
17175,44,4,1443.69,2011-02-16 14:56:00,2011-10-26 15:31:00,United Kingdom,42,360.9225,296,0.4054054054054054,1755.84,3,4,4,11,Loyal Customers,0
17176,202,1,306.13,2011-05-22 12:41:00,2011-05-22 12:41:00,United Kingdom,15,306.13,202,0.1485148514851485,545.58,1,2,2,5,At Risk,1
17179,178,3,711.79,2010-12-13 14:24:00,2011-06-14 16:48:00,United Kingdom,56,237.26333333333332,361,0.24930747922437674,709.82,2,4,3,9,Potential Loyalists,1
17180,56,4,796.03,2011-01-27 18:05:00,2011-10-14 15:46:00,United Kingdom,91,199.0075,316,0.379746835443038,906.87,3,4,3,10,Loyal Customers,0
17181,57,2,239.92000000000002,2010-12-01 12:38:00,2011-10-13 14:48:00,United Kingdom,23,119.96000000000001,374,0.16042780748663102,230.94,3,3,1,7,Potential Loyalists,0
17183,8,6,3347.31,2011-08-26 15:25:00,2011-12-02 10:07:00,United Kingdom,42,557.885,105,1.7142857142857142,11476.49,5,5,5,15,Champions,0
17186,47,2,144.0,2011-10-10 12:52:00,2011-10-24 10:20:00,United Kingdom,1,72.0,60,1.0,864.0,3,3,1,7,Potential Loyalists,0
17187,227,1,203.95,2011-04-27 12:39:00,2011-04-27 12:39:00,United Kingdom,10,203.95,227,0.13215859030837004,323.44,1,2,1,4,Lost,1
17188,11,7,2474.23,2010-12-12 12:56:00,2011-11-28 13:53:00,United Kingdom,71,353.4614285714286,362,0.580110497237569,2460.56,5,5,5,15,Champions,0
17189,106,2,384.40000000000003,2010-12-15 17:28:00,2011-08-25 19:39:00,United Kingdom,52,192.20000000000002,359,0.1671309192200557,385.47,2,3,2,7,Potential Loyalists,1
17190,59,2,444.74,2011-05-16 15:29:00,2011-10-12 11:33:00,United Kingdom,19,222.37,207,0.2898550724637681,773.46,3,3,2,8,Potential Loyalists,0
17191,28,7,2095.13,2010-12-06 14:36:00,2011-11-11 16:58:00,United Kingdom,163,299.30428571428575,368,0.5706521739130435,2049.58,4,5,5,14,Champions,0
17193,36,7,1699.3000000000002,2011-06-16 10:04:00,2011-11-04 12:47:00,United Kingdom,17,242.7571428571429,177,1.1864406779661016,3456.2,3,5,4,12,Loyal Customers,0
17194,274,2,262.62,2010-12-14 12:06:00,2011-03-11 12:05:00,United Kingdom,26,131.31,361,0.16620498614958448,261.89,1,3,2,6,At Risk,1
17197,30,1,1013.01,2011-11-10 10:32:00,2011-11-10 10:32:00,United Kingdom,29,1013.01,30,1.0,12156.12,4,2,4,10,Loyal Customers,0
17198,24,3,692.22,2010-12-03 14:54:00,2011-11-16 10:39:00,United Kingdom,89,230.74,371,0.2425876010781671,671.7,4,4,3,11,Loyal Customers,0
17201,54,1,342.63,2011-10-17 11:55:00,2011-10-17 11:55:00,United Kingdom,38,342.63,54,0.5555555555555556,2284.2,3,2,2,7,Potential Loyalists,0
17203,36,6,3563.85,2011-10-10 14:37:00,2011-11-04 12:27:00,United Kingdom,116,593.975,60,3.0,21383.1,3,5,5,13,Champions,0
17204,175,4,1564.56,2011-03-21 12:42:00,2011-06-17 14:46:00,United Kingdom,44,391.14,264,0.45454545454545453,2133.49,2,4,4,10,Loyal Customers,1
17205,54,1,384.08,2011-10-17 12:46:00,2011-10-17 12:46:00,United Kingdom,13,384.08,54,0.5555555555555556,2560.53,3,2,2,7,Potential Loyalists,0
17206,53,1,204.24,2011-10-17 13:25:00,2011-10-17 13:25:00,United Kingdom,7,204.24,53,0.5660377358490566,1387.29,3,2,1,6,At Risk,0
17211,27,8,2317.2200000000003,2010-12-05 12:44:00,2011-11-13 12:03:00,United Kingdom,150,289.65250000000003,370,0.6486486486486486,2254.59,4,5,5,14,Champions,0
17212,253,1,226.85,2011-03-31 19:42:00,2011-03-31 19:42:00,United Kingdom,4,226.85,253,0.11857707509881422,322.79,1,2,1,4,Lost,1
17213,40,7,2781.23,2010-12-08 13:03:00,2011-10-30 14:53:00,United Kingdom,85,397.31857142857143,366,0.5737704918032788,2735.64,3,5,5,13,Champions,0
17214,60,6,1069.1200000000001,2010-12-15 15:14:00,2011-10-10 13:17:00,United Kingdom,79,178.1866666666667,359,0.5013927576601671,1072.1,3,5,4,12,Loyal Customers,0
17217,234,1,113.5,2011-04-19 17:19:00,2011-04-19 17:19:00,United Kingdom,9,113.5,234,0.12820512820512822,174.62,1,2,1,4,Lost,1
17218,4,10,1960.72,2010-12-06 15:25:00,2011-12-05 13:52:00,United Kingdom,146,196.072,368,0.8152173913043478,1918.1,5,5,4,14,Champions,0
17219,32,1,114.23,2011-11-08 11:25:00,2011-11-08 11:25:00,United Kingdom,24,114.23,32,0.9375,1285.09,4,2,1,7,Potential Loyalists,0
17220,24,14,3198.25,2010-12-10 14:54:00,2011-11-15 13:47:00,United Kingdom,303,228.44642857142858,364,1.153846153846154,3163.1,4,5,5,14,Champions,0
17221,7,2,335.13,2011-11-03 17:39:00,2011-12-02 13:35:00,United Kingdom,59,167.565,36,1.6666666666666667,3351.3,5,3,2,10,Loyal Customers,0
17222,65,1,354.15,2011-10-05 13:58:00,2011-10-05 13:58:00,United Kingdom,27,354.15,65,0.46153846153846156,1961.45,3,2,2,7,Potential Loyalists,0
17223,310,2,426.79,2010-12-06 14:08:00,2011-02-02 15:57:00,United Kingdom,43,213.395,368,0.16304347826086957,417.51,1,3,2,6,At Risk,1
17226,309,1,393.49,2011-02-04 11:52:00,2011-02-04 11:52:00,United Kingdom,21,393.49,309,0.0970873786407767,458.43,1,2,2,5,At Risk,1
17227,19,6,939.32,2010-12-06 11:16:00,2011-11-21 10:51:00,United Kingdom,28,156.55333333333334,369,0.4878048780487805,916.41,4,5,3,12,Loyal Customers,0
17228,16,8,1906.09,2010-12-02 16:00:00,2011-11-24 10:24:00,United Kingdom,140,238.26125,372,0.6451612903225806,1844.6,4,5,4,13,Champions,0
17229,96,2,318.76,2011-07-20 12:38:00,2011-09-04 13:56:00,United Kingdom,39,159.38,143,0.4195804195804196,802.47,2,3,2,7,Potential Loyalists,1
17230,264,8,3638.41,2010-12-15 11:22:00,2011-03-20 16:12:00,United Kingdom,51,454.80125,360,0.6666666666666666,3638.41,1,5,5,11,Loyal Customers,1
17231,12,10,3174.32,2010-12-13 14:16:00,2011-11-27 15:18:00,United Kingdom,292,317.432,361,0.8310249307479225,3165.53,5,5,5,15,Champions,0
17232,3,2,421.52,2011-11-25 12:24:00,2011-12-07 12:21:00,United Kingdom,30,210.76,15,2.0,5058.24,5,3,2,10,Loyal Customers,0
17233,35,1,190.88,2011-11-04 14:06:00,2011-11-04 14:06:00,United Kingdom,25,190.88,35,0.8571428571428571,1963.34,3,2,1,6,At Risk,0
17234,183,1,149.89000000000001,2011-06-10 11:20:00,2011-06-10 11:20:00,United Kingdom,14,149.89000000000001,183,0.1639344262295082,294.87,1,2,1,4,Lost,1
17235,25,2,550.06,2010-12-02 13:38:00,2011-11-14 15:51:00,United Kingdom,24,275.03,372,0.16129032258064516,532.32,4,3,3,10,Loyal Customers,0
17236,13,6,916.13,2010-12-12 11:49:00,2011-11-27 12:00:00,United Kingdom,88,152.68833333333333,363,0.49586776859504134,908.56,5,5,3,13,Champions,0
17237,11,2,314.69,2011-11-17 12:55:00,2011-11-28 15:02:00,United Kingdom,18,157.345,22,2.0,3776.28,5,3,2,10,Loyal Customers,0
17238,3,17,3744.65,2010-12-03 15:05:00,2011-12-07 11:35:00,United Kingdom,297,220.2735294117647,371,1.3746630727762803,3633.62,5,5,5,15,Champions,0
17239,313,1,382.5,2011-01-31 09:41:00,2011-01-31 09:41:00,United Kingdom,15,382.5,313,0.09584664536741214,439.94,1,2,2,5,At Risk,1
17242,108,2,1135.04,2011-06-12 13:04:00,2011-08-23 14:55:00,United Kingdom,30,567.52,180,0.3333333333333333,2270.08,2,3,4,9,Potential Loyalists,1
17243,1,26,8676.85,2010-12-05 10:03:00,2011-12-08 13:26:00,United Kingdom,180,333.725,370,2.108108108108108,8442.34,5,5,5,15,Champions,0
17244,53,1,954.9,2011-10-17 15:19:00,2011-10-17 15:19:00,United Kingdom,31,954.9,53,0.5660377358490566,6486.11,3,2,4,9,Potential Loyalists,0
17245,205,1,171.45,2011-05-19 10:43:00,2011-05-19 10:43:00,United Kingdom,9,171.45,205,0.14634146341463417,301.08,1,2,1,4,Lost,1
17247,15,1,282.19,2011-11-24 15:21:00,2011-11-24 15:21:00,United Kingdom,53,282.19,15,1.0,3386.28,4,2,2,8,Potential Loyalists,0
17248,120,1,318.65,2011-08-11 13:34:00,2011-08-11 13:34:00,United Kingdom,68,318.65,120,0.25,955.95,2,2,2,6,At Risk,1
17250,4,2,384.52,2011-03-23 16:45:00,2011-12-06 12:15:00,United Kingdom,55,192.26,261,0.2298850574712644,530.37,5,3,2,10,Loyal Customers,0
17251,363,1,283.28000000000003,2010-12-12 11:06:00,2010-12-12 11:06:00,United Kingdom,37,283.28000000000003,363,0.08264462809917356,280.94,1,2,2,5,At Risk,1
17252,117,2,353.86,2011-06-06 16:41:00,2011-08-15 09:45:00,United Kingdom,86,176.93,186,0.3225806451612903,684.89,2,3,2,7,Potential Loyalists,1
17253,18,1,178.26,2011-11-21 12:59:00,2011-11-21 12:59:00,United Kingdom,18,178.26,18,1.0,2139.12,4,2,1,7,Potential Loyalists,0
17254,5,2,272.44,2011-11-24 14:09:00,2011-12-05 12:46:00,United Kingdom,100,136.22,15,2.0,3269.28,5,3,2,10,Loyal Customers,0
17255,41,2,298.41,2011-02-13 15:18:00,2011-10-30 12:18:00,United Kingdom,69,149.205,299,0.20066889632107024,359.29,3,3,2,8,Potential Loyalists,0
17256,107,2,240.0,2011-01-31 14:53:00,2011-08-24 13:30:00,United Kingdom,12,120.0,312,0.1923076923076923,276.92,2,3,1,6,At Risk,1
17259,148,2,603.37,2010-12-06 12:55:00,2011-07-14 15:01:00,United Kingdom,104,301.685,368,0.16304347826086957,590.25,2,3,3,8,Potential Loyalists,1
17262,52,5,1253.3600000000001,2010-12-08 13:30:00,2011-10-18 12:56:00,United Kingdom,9,250.67200000000003,366,0.4098360655737705,1232.81,3,4,4,11,Loyal Customers,0
17263,208,1,63.440000000000005,2011-05-15 14:32:00,2011-05-15 14:32:00,United Kingdom,23,63.440000000000005,208,0.14423076923076922,109.8,1,2,1,4,Lost,1
17265,139,2,562.9,2011-06-12 12:00:00,2011-07-24 10:49:00,United Kingdom,106,281.45,181,0.3314917127071823,1119.58,2,3,3,8,Potential Loyalists,1
17266,2,3,310.64,2011-07-15 11:57:00,2011-12-07 14:12:00,United Kingdom,60,103.54666666666667,148,0.6081081081081081,755.61,5,4,2,11,Loyal Customers,0
17267,127,2,317.62,2011-08-04 17:19:00,2011-08-04 17:22:00,United Kingdom,37,158.81,127,0.47244094488188976,900.34,2,3,2,7,Potential Loyalists,1
17268,108,4,763.64,2011-04-08 13:20:00,2011-08-24 10:06:00,United Kingdom,3,190.91,245,0.489795918367347,1122.08,2,4,3,9,Potential Loyalists,1
17272,42,4,2148.63,2011-03-22 12:05:00,2011-10-28 16:37:00,United Kingdom,70,537.1575,263,0.4562737642585551,2941.09,3,4,5,12,Loyal Customers,0
17274,35,1,111.97999999999999,2011-11-04 13:16:00,2011-11-04 13:16:00,United Kingdom,24,111.97999999999999,35,0.8571428571428571,1151.79,3,2,1,6,At Risk,0
17277,228,2,1065.3500000000001,2011-01-21 12:37:00,2011-04-26 12:47:00,United Kingdom,67,532.6750000000001,323,0.18575851393188852,1187.39,1,3,4,8,Potential Loyalists,1
17278,241,1,246.04,2011-04-12 13:10:00,2011-04-12 13:10:00,United Kingdom,15,246.04,241,0.12448132780082988,367.53,1,2,1,4,Lost,1
17279,58,1,187.82999999999998,2011-10-13 11:58:00,2011-10-13 11:58:00,United Kingdom,8,187.82999999999998,58,0.5172413793103449,1165.84,3,2,1,6,At Risk,0
17282,130,3,1703.41,2011-02-13 11:36:00,2011-08-01 14:29:00,United Kingdom,79,567.8033333333334,300,0.3,2044.09,2,4,4,10,Loyal Customers,1
17284,60,6,1652.58,2011-01-07 14:31:00,2011-10-10 14:38:00,United Kingdom,229,275.43,336,0.5357142857142857,1770.62,3,5,4,12,Loyal Customers,0
17286,22,1,153.92,2011-11-18 12:47:00,2011-11-18 12:47:00,United Kingdom,44,153.92,22,1.0,1847.04,4,2,1,7,Potential Loyalists,0
17287,26,7,1064.11,2010-12-02 12:22:00,2011-11-13 13:27:00,United Kingdom,88,152.01571428571427,373,0.5630026809651475,1027.02,4,5,4,13,Champions,0
17288,9,7,1419.73,2010-12-16 13:33:00,2011-11-30 16:09:00,United Kingdom,118,202.81857142857143,358,0.5865921787709497,1427.66,5,5,4,14,Champions,0
17289,32,3,944.41,2011-06-12 13:51:00,2011-11-08 12:01:00,United Kingdom,86,314.80333333333334,180,0.5,1888.82,4,4,4,12,Loyal Customers,0
17290,4,2,525.24,2011-11-23 15:53:00,2011-12-06 12:38:00,United Kingdom,92,262.62,16,2.0,6302.88,5,3,3,11,Loyal Customers,0
17291,308,1,550.8000000000001,2011-02-04 13:04:00,2011-02-04 13:04:00,United Kingdom,1,550.8000000000001,308,0.0974025974025974,643.79,1,2,3,6,At Risk,1
17293,8,9,1875.1100000000001,2010-12-13 14:55:00,2011-12-01 14:37:00,United Kingdom,93,208.34555555555556,361,0.7479224376731302,1869.92,5,5,4,14,Champions,0
17295,29,3,556.95,2011-10-06 12:22:00,2011-11-11 10:49:00,United Kingdom,53,185.65,65,1.3846153846153848,3084.65,4,4,3,11,Loyal Customers,0
17297,17,1,131.78,2011-11-22 14:43:00,2011-11-22 14:43:00,United Kingdom,49,131.78,17,1.0,1581.36,4,2,1,7,Potential Loyalists,0
17298,101,2,498.42,2011-08-07 12:21:00,2011-08-30 16:43:00,United Kingdom,30,249.21,125,0.48,1435.45,2,3,3,8,Potential Loyalists,1
17299,12,4,669.11,2011-06-19 16:04:00,2011-11-28 12:01:00,United Kingdom,50,167.2775,173,0.6936416184971098,1392.37,5,4,3,12,Loyal Customers,0
17301,21,1,197.63,2011-11-18 13:43:00,2011-11-18 13:43:00,United Kingdom,59,197.63,21,1.0,2371.56,4,2,1,7,Potential Loyalists,0
17302,15,5,1135.63,2011-02-07 10:14:00,2011-11-25 09:36:00,United Kingdom,68,227.12600000000003,306,0.4901960784313726,1336.04,4,4,4,12,Loyal Customers,0
17303,361,1,250.04,2010-12-13 13:32:00,2010-12-13 13:32:00,United Kingdom,53,250.04,361,0.08310249307479224,249.35,1,2,1,4,Lost,1
17306,11,19,8631.31,2010-12-21 13:34:00,2011-11-29 12:14:00,United Kingdom,13,454.2794736842105,353,1.6147308781869687,8802.47,5,5,5,15,Champions,0
17309,95,1,82.75,2011-09-05 15:20:00,2011-09-05 15:20:00,United Kingdom,11,82.75,95,0.31578947368421056,313.58,2,2,1,5,At Risk,1
17311,78,2,1384.85,2011-01-27 10:56:00,2011-09-22 14:11:00,United Kingdom,55,692.425,317,0.18927444794952683,1572.7,2,3,4,9,Potential Loyalists,0
17312,139,3,644.3,2011-07-03 13:12:00,2011-07-24 11:52:00,United Kingdom,11,214.76666666666665,159,0.5660377358490566,1458.79,2,4,3,9,Potential Loyalists,1
17313,31,1,2328.84,2011-11-08 15:45:00,2011-11-08 15:45:00,United Kingdom,24,2328.84,31,0.9677419354838709,27044.59,4,2,5,11,Loyal Customers,0
17314,25,8,2527.92,2011-01-31 11:25:00,2011-11-15 09:41:00,United Kingdom,120,315.99,313,0.7667731629392971,2907.51,4,5,5,14,Champions,0
17315,2,38,6292.26,2010-12-17 12:24:00,2011-12-08 12:15:00,United Kingdom,256,165.58578947368423,358,3.184357541899441,6327.41,5,5,5,15,Champions,0
17317,46,3,2600.34,2011-09-11 12:45:00,2011-10-24 17:19:00,United Kingdom,8,866.7800000000001,90,1.0,10401.36,3,4,5,12,Loyal Customers,0
17320,100,3,1200.6200000000001,2010-12-06 15:38:00,2011-08-31 13:31:00,United Kingdom,57,400.2066666666667,368,0.24456521739130432,1174.52,2,4,4,10,Loyal Customers,1
17321,8,2,700.86,2011-10-03 11:34:00,2011-12-01 13:41:00,United Kingdom,94,350.43,68,0.8823529411764706,3710.44,5,3,3,11,Loyal Customers,0
17323,15,7,921.07,2011-02-20 14:38:00,2011-11-24 17:29:00,United Kingdom,125,131.58142857142857,292,0.7191780821917809,1135.57,4,5,3,12,Loyal Customers,0
17324,18,4,990.23,2010-12-08 12:45:00,2011-11-22 10:34:00,United Kingdom,43,247.5575,367,0.32697547683923706,971.34,4,4,4,12,Loyal Customers,0
17325,280,1,96.8,2011-03-04 13:09:00,2011-03-04 13:09:00,United Kingdom,6,96.8,280,0.10714285714285714,124.46,1,2,1,4,Lost,1
17329,14,2,523.11,2011-01-28 15:29:00,2011-11-25 14:24:00,United Kingdom,29,261.555,315,0.19047619047619047,597.84,4,3,3,10,Loyal Customers,0
17330,23,2,363.9,2011-10-03 11:26:00,2011-11-17 08:56:00,United Kingdom,5,181.95,68,0.8823529411764706,1926.53,4,3,2,9,Potential Loyalists,0
17331,124,1,175.2,2011-08-08 11:55:00,2011-08-08 11:55:00,United Kingdom,1,175.2,124,0.24193548387096772,508.65,2,2,1,5,At Risk,1
17333,86,1,494.25,2011-09-15 10:11:00,2011-09-15 10:11:00,United Kingdom,28,494.25,86,0.3488372093023256,2068.95,2,2,3,7,Potential Loyalists,0
17334,302,2,307.02,2011-02-04 09:03:00,2011-02-10 14:59:00,United Kingdom,11,153.51,309,0.1941747572815534,357.69,1,3,2,6,At Risk,1
17337,151,4,2027.8700000000001,2011-02-02 17:06:00,2011-07-11 14:55:00,United Kingdom,421,506.96750000000003,310,0.3870967741935484,2354.95,2,4,4,10,Loyal Customers,1
17338,17,8,6643.93,2010-12-13 12:57:00,2011-11-22 14:23:00,United Kingdom,389,830.49125,361,0.6648199445983379,6625.53,4,5,5,14,Champions,0
17339,94,2,243.36,2010-12-09 14:44:00,2011-09-06 13:29:00,United Kingdom,9,121.68,365,0.16438356164383564,240.03,2,3,1,6,At Risk,1
17340,30,11,12353.29,2010-12-08 15:56:00,2011-11-10 10:45:00,United Kingdom,229,1123.0263636363636,366,0.9016393442622951,12150.78,4,5,5,14,Champions,0
17341,157,3,781.36,2010-12-08 12:46:00,2011-07-06 12:33:00,United Kingdom,147,260.4533333333333,367,0.2452316076294278,766.46,2,4,3,9,Potential Loyalists,1
17343,355,1,193.64,2010-12-19 15:07:00,2010-12-19 15:07:00,United Kingdom,17,193.64,355,0.08450704225352113,196.37,1,2,1,4,Lost,1
17344,46,1,160.57,2011-10-24 12:56:00,2011-10-24 12:56:00,United Kingdom,31,160.57,46,0.6521739130434783,1256.63,3,2,1,6,At Risk,0
17345,15,4,537.74,2011-05-27 12:26:00,2011-11-24 15:03:00,United Kingdom,70,134.435,197,0.6091370558375635,982.67,4,4,3,11,Loyal Customers,0
17346,4,15,2676.56,2010-12-01 14:34:00,2011-12-06 12:18:00,United Kingdom,299,178.43733333333333,373,1.2064343163538873,2583.28,5,5,5,15,Champions,0
17347,86,1,228.96,2011-09-14 13:12:00,2011-09-14 13:12:00,United Kingdom,1,228.96,86,0.3488372093023256,958.44,2,2,1,5,At Risk,0
17348,15,5,1159.52,2011-02-15 10:49:00,2011-11-25 11:25:00,United Kingdom,180,231.904,298,0.5033557046979865,1400.76,4,4,4,12,Loyal Customers,0
17349,179,1,110.75,2011-06-13 14:29:00,2011-06-13 14:29:00,United Kingdom,8,110.75,179,0.16759776536312848,222.74,2,2,1,5,At Risk,1
17350,8,4,1286.07,2011-10-19 16:05:00,2011-12-01 15:47:00,United Kingdom,66,321.5175,51,2.3529411764705883,9078.14,5,4,4,13,Champions,0
17351,36,3,587.15,2011-03-11 16:05:00,2011-11-03 18:45:00,United Kingdom,22,195.71666666666667,273,0.32967032967032966,774.26,3,4,3,10,Loyal Customers,0
17353,129,2,1740.0,2011-07-08 16:17:00,2011-08-02 17:19:00,United Kingdom,5,870.0,154,0.3896103896103896,4067.53,2,3,4,9,Potential Loyalists,1
17354,51,1,1393.06,2011-10-20 10:34:00,2011-10-20 10:34:00,United Kingdom,15,1393.06,51,0.5882352941176471,9833.36,3,2,4,9,Potential Loyalists,0
17356,312,1,178.22,2011-02-01 11:07:00,2011-02-01 11:07:00,United Kingdom,19,178.22,312,0.09615384615384615,205.64,1,2,1,4,Lost,1
17357,24,2,388.14,2011-11-15 16:29:00,2011-11-15 16:30:00,United Kingdom,41,194.07,24,2.0,4657.68,4,3,2,9,Potential Loyalists,0
17358,303,2,365.85,2010-12-19 14:16:00,2011-02-09 16:57:00,United Kingdom,55,182.925,355,0.16901408450704225,371.0,1,3,2,6,At Risk,1
17359,11,1,127.86,2011-11-28 14:37:00,2011-11-28 14:37:00,United Kingdom,13,127.86,11,1.0,1534.32,5,2,1,8,Potential Loyalists,0
17360,17,3,585.79,2011-06-08 17:09:00,2011-11-22 13:11:00,United Kingdom,113,195.26333333333332,184,0.48913043478260865,1146.11,4,4,3,11,Loyal Customers,0
17361,49,3,488.2,2011-02-21 09:55:00,2011-10-21 15:43:00,United Kingdom,26,162.73333333333332,292,0.3082191780821918,601.89,3,4,2,9,Potential Loyalists,0
17362,239,2,312.23,2011-02-03 10:26:00,2011-04-14 14:43:00,United Kingdom,30,156.115,310,0.1935483870967742,362.59,1,3,2,6,At Risk,1
17364,1,11,4481.18,2011-01-12 16:57:00,2011-12-09 09:00:00,United Kingdom,288,407.38000000000005,331,0.9969788519637462,4873.79,5,5,5,15,Champions,0
17365,13,8,4801.56,2011-01-11 12:11:00,2011-11-27 12:13:00,United Kingdom,278,600.195,333,0.7207207207207208,5190.88,5,5,5,15,Champions,0
17367,238,1,168.4,2011-04-15 14:21:00,2011-04-15 14:21:00,United Kingdom,33,168.4,238,0.12605042016806722,254.72,1,2,1,4,Lost,1
17368,23,8,1912.67,2011-01-06 11:57:00,2011-11-16 15:26:00,United Kingdom,93,239.08375,338,0.7100591715976331,2037.16,4,5,4,13,Champions,0
17370,73,4,446.18,2011-06-23 11:50:00,2011-09-28 10:14:00,United Kingdom,31,111.545,170,0.7058823529411764,944.85,2,4,2,8,Potential Loyalists,0
17371,17,3,423.89,2010-12-13 15:20:00,2011-11-22 13:30:00,United Kingdom,83,141.29666666666665,361,0.24930747922437674,422.72,4,4,2,10,Loyal Customers,0
17372,41,8,1342.68,2010-12-12 12:00:00,2011-10-30 11:37:00,United Kingdom,215,167.835,363,0.6611570247933884,1331.58,3,5,4,12,Loyal Customers,0
17373,40,4,646.92,2011-01-31 11:46:00,2011-10-30 15:28:00,United Kingdom,47,161.73,313,0.38338658146964855,744.06,3,4,3,10,Loyal Customers,0
17374,219,2,495.77,2011-03-03 12:53:00,2011-05-05 09:05:00,United Kingdom,24,247.885,281,0.21352313167259784,635.15,1,3,3,7,Potential Loyalists,1
